Date,Credit_Ratio,Credit_Delta_10d,VIX,Breadth_Ratio,Breadth_Delta_20d,Gov_Level,Gov_Name
2007-11-05,0.6047086859739393,0.0036566992128159725,24.309999465942383,0.3400667146704674,-0.008695106902266159,4,WATCHLIST
2007-11-06,0.6089192868662608,0.002044072257111784,21.389999389648438,0.33855810622993093,-0.010762060786859373,3,NORMAL OPS
2007-11-07,0.6059348484530335,0.002192644997260018,26.489999771118164,0.3393621327802573,-0.008712991791770541,4,WATCHLIST
2007-11-08,0.5969253854975098,-0.014960064659514938,26.15999984741211,0.3403855852653248,-0.003716820527416842,4,WATCHLIST
2007-11-09,0.596015430493472,-0.02117160642436766,28.5,0.341755389121132,0.002293552058939774,7,EMERGENCY
2007-11-12,0.5973147958704588,-0.021172189402944297,31.09000015258789,0.34127229100232165,0.0018066749950096384,7,EMERGENCY
2007-11-13,0.5980355883115117,-0.017052176504168237,24.100000381469727,0.34002622118382314,-0.00210784033866529,7,EMERGENCY
2007-11-14,0.5990842631797417,-0.028048964880381777,25.940000534057617,0.3382239082296661,-0.005940707991872518,7,EMERGENCY
2007-11-15,0.5955695931399477,-0.019498108309507156,28.059999465942383,0.33995860627282326,-0.0018994340803091259,7,EMERGENCY
2007-11-16,0.5957447993562203,-0.014147388062681898,25.489999771118164,0.33923322614225937,-0.002945451724727599,4,WATCHLIST
2007-11-19,0.591485478120048,-0.02186707113788866,26.010000228881836,0.33758550348987904,-0.010707818072887232,7,EMERGENCY
2007-11-20,0.5872445731254823,-0.03559538055088585,24.8799991607666,0.3350284077423567,-0.018194330184180707,7,EMERGENCY
2007-11-21,0.5717020778336608,-0.05649579440226915,26.84000015258789,0.3376975239270306,-0.007214054331083575,7,EMERGENCY
2007-11-23,0.5723132835025299,-0.04123145470596279,25.610000610351562,0.33736798661288814,-0.006026414351247067,7,EMERGENCY
2007-11-26,0.5708042626529449,-0.04229952204367171,28.90999984741211,0.33715905305922944,-0.008402277754338772,7,EMERGENCY
2007-11-27,0.5770315334024276,-0.033957408402168654,26.280000686645508,0.33836087368821377,-0.0025567263451645728,7,EMERGENCY
2007-11-28,0.5845820281480932,-0.022496253444386327,24.110000610351562,0.33727441216155907,-0.007728769502704069,7,EMERGENCY
2007-11-29,0.5841810299893452,-0.024876689484873316,23.969999313354492,0.3365238488301229,-0.009942232836488762,5,CAUTION
2007-11-30,0.58573510949928,-0.016512736301426356,22.8700008392334,0.3371607174199811,-0.004099827061088579,5,CAUTION
2007-12-03,0.5893110872209691,-0.01079944322166737,23.610000610351562,0.33756716573038575,-0.003195458248525407,3,NORMAL OPS
2007-12-04,0.586530679901981,-0.008376872131865554,23.790000915527344,0.3386934682560854,-0.004038167674577431,3,NORMAL OPS
2007-12-05,0.5818187367651817,-0.009239483187426956,22.530000686645508,0.33786894075778706,-0.0020355899311294,3,NORMAL OPS
2007-12-06,0.5901211996840129,0.032218042516387824,20.959999084472656,0.33813051822980644,-0.00362920441464909,3,NORMAL OPS
2007-12-07,0.5936560455138385,0.037292096176227085,20.850000381469727,0.3385422441010662,-0.005415450136708189,3,NORMAL OPS
2007-12-10,0.5941553694449511,0.04090913176344624,20.739999771118164,0.33915142223276823,-0.007619387934335808,3,NORMAL OPS
2007-12-11,0.5855509698915767,0.014764247698760613,23.59000015258789,0.33781558611410234,-0.010128876499369222,3,NORMAL OPS
2007-12-12,0.593689792648265,0.015579959803116772,22.469999313354492,0.33674164459025724,-0.009659774420132772,3,NORMAL OPS
2007-12-13,0.5978150286359252,0.023338653510930785,22.559999465942383,0.33702309963651694,-0.0035503362238181735,3,NORMAL OPS
2007-12-14,0.6004412835080648,0.025107209334534364,23.270000457763672,0.3361933823934527,-0.01107553628558211,3,NORMAL OPS
2007-12-17,0.5936733058045663,0.007402234029175059,24.520000457763672,0.3363289358598538,-0.008561337919144929,4,WATCHLIST
2007-12-18,0.5930888072654679,0.011181217945125832,22.639999389648438,0.33602984940050523,-0.004608177997253549,3,NORMAL OPS
2007-12-19,0.5912848041498648,0.01626978779905386,21.68000030517578,0.33602984940050523,0.002989124608557603,3,NORMAL OPS
2007-12-20,0.590961488596999,0.0014239259891630773,20.579999923706055,0.33526973918370556,-0.007189228736689368,3,NORMAL OPS
2007-12-21,0.597144454915826,0.005876145671132038,18.469999313354492,0.3355962290083078,-0.005251706370745013,3,NORMAL OPS
2007-12-24,0.5967687943303253,0.0043985546874980574,18.600000381469727,0.3362545325198347,-0.0026827710280578065,3,NORMAL OPS
2007-12-26,0.5969760663168898,0.019511702674540166,18.65999984741211,0.33491003657869833,-0.010198688376408582,3,NORMAL OPS
2007-12-27,0.5969057085731541,0.005416828728928902,20.260000228881836,0.3344611206668712,-0.00834125386701512,3,NORMAL OPS
2007-12-28,0.586374195117905,-0.019137748249865028,20.739999771118164,0.33473716912865664,-0.005309221642618711,5,CAUTION
2007-12-31,0.5849563833872826,-0.025789199620505743,22.5,0.3351723610734703,-0.0058973547147664895,5,CAUTION
2008-01-02,0.5737823081003063,-0.0335049555197755,23.170000076293945,0.33297241726915733,-0.013611360723685517,5,CAUTION
2008-01-03,0.5715123839027942,-0.03637975139364913,22.489999771118164,0.3316276665478069,-0.020861936737841202,5,CAUTION
2008-01-04,0.5693883093396312,-0.03703206078789023,23.940000534057617,0.330329638827545,-0.02231427935735253,5,CAUTION
2008-01-07,0.564975035558507,-0.043973175139020326,23.790000915527344,0.33149332704670387,-0.019629080562883927,5,CAUTION
2008-01-08,0.5605020320175707,-0.06136274497168448,25.43000030517578,0.32826047071305253,-0.030370724975002594,7,EMERGENCY
2008-01-09,0.5552641518860855,-0.06954894900430408,24.1200008392334,0.3283238247741119,-0.0319255552206561,7,EMERGENCY
2008-01-10,0.5609125700113771,-0.06041028835211182,23.450000762939453,0.33074407099847963,-0.020933063500611193,5,CAUTION
2008-01-11,0.5585640731543967,-0.0642339901731035,23.68000030517578,0.32891349487703136,-0.02324675263361342,5,CAUTION
2008-01-14,0.5563725407263524,-0.05116469080894659,22.899999618530273,0.3295910218612529,-0.022052131688538923,5,CAUTION
2008-01-15,0.5541706748246111,-0.0526290667765722,23.34000015258789,0.3283643204548315,-0.02328737669636438,5,CAUTION
2008-01-16,0.5546055184132572,-0.03342171659237814,24.3799991607666,0.3318237079466222,-0.013395302731576186,7,EMERGENCY
2008-01-17,0.5462690893797162,-0.044169287025233706,28.459999084472656,0.3306101704443416,-0.016128564072009133,7,EMERGENCY
2008-01-18,0.5513484501599566,-0.031682875963149004,27.18000030517578,0.33160176010199355,-0.01317766652698149,7,EMERGENCY
2008-01-22,0.541471253921123,-0.04160145167148721,31.010000228881836,0.3350801500006602,-0.0005654825380511097,7,EMERGENCY
2008-01-23,0.54505708437239,-0.027555560484919916,29.020000457763672,0.33761819806444826,0.006025005293162522,7,EMERGENCY
2008-01-24,0.5569565404440511,0.003047898107985114,27.780000686645508,0.33625387603905,-1.952332894461506e-06,4,WATCHLIST
2008-01-25,0.5526720707619639,-0.014691236549122078,29.079999923706055,0.3375910954632643,0.008005310655824438,4,WATCHLIST
2008-01-28,0.5521703487307944,-0.011446716197650919,27.780000686645508,0.3391651314991788,0.014064447380097267,4,WATCHLIST
2008-01-29,0.5549564174066607,-0.002545278956152308,27.31999969482422,0.34039750222897674,0.016909783622339747,4,WATCHLIST
2008-01-30,0.5573508681748003,0.005738653260921156,27.6200008392334,0.33914783261659537,0.01186097663420882,4,WATCHLIST
2008-01-31,0.5556235935565697,0.0018356743838849887,26.200000762939453,0.341392007277196,0.025286148555760724,4,WATCHLIST
2008-02-01,0.5541309965816666,0.014392004517183254,24.020000457763672,0.34290718313919916,0.03401259222069819,4,WATCHLIST
2008-02-04,0.5573413015246951,0.010869444473816658,25.989999771118164,0.34283974282408775,0.037871575923206446,4,WATCHLIST
2008-02-05,0.5489951950874151,0.013895365842242935,28.239999771118164,0.34220426938637777,0.03231118537165867,4,WATCHLIST
2008-02-06,0.5488438745902059,0.006947511235774861,28.969999313354492,0.34224956616373425,0.04261583924587198,4,WATCHLIST
2008-02-07,0.5527402166574089,-0.0075702922588548605,27.65999984741211,0.3430256151561903,0.04477832332817533,4,WATCHLIST
2008-02-08,0.5439863637647295,-0.015715842100107347,28.010000228881836,0.34243242736863916,0.035339579436371116,7,EMERGENCY
2008-02-11,0.5384859630780578,-0.024782905645316045,27.600000381469727,0.3442637564119477,0.04666960089507799,7,EMERGENCY
2008-02-12,0.5416633684981824,-0.023953320461807315,26.329999923706055,0.34310189363342186,0.04099283923412389,7,EMERGENCY
2008-02-13,0.5425482934483493,-0.026558808053759875,24.8799991607666,0.34389545544964295,0.047298485332689655,7,EMERGENCY
2008-02-14,0.5482275559594456,-0.013311237468844106,25.540000915527344,0.34164616176256835,0.02960142262507115,4,WATCHLIST
2008-02-15,0.5456886820357926,-0.01523523245938807,25.020000457763672,0.34164515329421086,0.03337762669260358,7,EMERGENCY
2008-02-19,0.5468289148413022,-0.018861668163896228,25.59000015258789,0.34107043906998274,0.028554368846163136,7,EMERGENCY
2008-02-20,0.5487611821034287,-0.0004262568890955887,24.399999618530273,0.3432763134986398,0.024460307475579812,4,WATCHLIST
2008-02-21,0.5450378471485344,-0.0069346267998585676,25.1200008392334,0.34091406546734243,0.009762114192271687,4,WATCHLIST
2008-02-22,0.547539469771346,-0.009409025667633464,24.059999465942383,0.34158482036761995,0.015853926775109883,4,WATCHLIST
2008-02-25,0.5528623806864501,0.016316616578939458,23.030000686645508,0.34323093850879594,0.016706136865939136,3,NORMAL OPS
2008-02-26,0.5550396618389268,0.030741188992644997,21.899999618530273,0.3437538359225474,0.013529410889278504,3,NORMAL OPS
2008-02-27,0.5536118453497084,0.02205886080990549,22.690000534057617,0.34162203625672055,0.003597364903459521,3,NORMAL OPS
2008-02-28,0.5464100539464806,0.0071178189015885795,23.530000686645508,0.34203188350447805,0.008503816361235872,3,NORMAL OPS
2008-02-29,0.5385630878959492,-0.017628570396434617,26.540000915527344,0.33989226331592737,-0.00439302599152791,7,EMERGENCY
2008-03-03,0.540082356630402,-0.010273853187636406,26.280000686645508,0.3400845817180325,-0.00823138610082963,4,WATCHLIST
