Date,Credit_Ratio,Credit_Delta,VIX,Breadth_Ratio,Breadth_Delta,DXY_Delta,Signal_At_Close,Morning_Signal
2007-06-13,0.6442871841280176,0.004069686639823988,14.729999542236328,0.3555516678578819,0.0015590813384309676,0.013919406207681506,NORMAL (Level 3),NORMAL (Level 3)
2007-06-14,0.6446226049338657,0.005839038697347698,13.640000343322754,0.35452335436479115,-0.000550255974683167,0.010207757060944678,NORMAL (Level 3),NORMAL (Level 3)
2007-06-15,0.6416867356058358,-0.002923242273292437,13.9399995803833,0.3538170884361853,-0.005286524465395015,0.0019348896842543706,NORMAL (Level 3),NORMAL (Level 3)
2007-06-18,0.6423784001328078,-0.0011041577851049755,13.420000076293945,0.3548469238533358,0.0012680190069975783,0.0,NORMAL (Level 3),NORMAL (Level 3)
2007-06-19,0.6400702433331329,-0.006461246314458435,12.850000381469727,0.3544428178406874,-0.002703910814333632,-0.004222445128462704,NORMAL (Level 3),NORMAL (Level 3)
2007-06-20,0.636452790632432,-0.010363852014708241,14.670000076293945,0.3550275296722615,-0.0010758858434111174,-0.006262093770807109,NORMAL (Level 3),NORMAL (Level 3)
2007-06-21,0.638423334264125,-0.012611647795284453,14.210000038146973,0.3549156782720056,-0.0002981779832196274,-0.004811667384819085,NORMAL (Level 3),NORMAL (Level 3)
2007-06-22,0.6377529790476648,-0.009148846266390787,15.75,0.3555887000102152,0.003747758285582492,-0.00615572897553851,NORMAL (Level 3),NORMAL (Level 3)
2007-06-25,0.6320064699950838,-0.018568916358061016,16.649999618530273,0.35382188793834923,-0.0021293799430217586,-0.004715262894032013,EMERGENCY (Level 7),NORMAL (Level 3)
2007-06-26,0.6336957255339298,-0.017934734687534926,18.889999389648438,0.3569345059639592,0.0073697787950437466,-0.0030288344708870873,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-06-27,0.6315587333079731,-0.019755865293628716,15.529999732971191,0.3546277730065573,0.0008850661302597373,-0.002423617988101201,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-06-28,0.6286253077787208,-0.02481653145996343,15.539999961853027,0.3552982157622719,-0.001714100479694669,-0.0048350236872725105,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-06-29,0.6235933122179798,-0.028196661055761907,16.229999542236328,0.354487577646417,-0.0030549779728573645,-0.005100779543659506,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-07-02,0.6275236696066604,-0.023124579722911376,15.399999618530273,0.35515410175228507,-0.003516425055061778,-0.011297379842364785,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-07-03,0.6282183110498547,-0.018516611898031443,14.920000076293945,0.3544188668267297,-0.004412287611898713,-0.01045085187487571,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-07-05,0.6294474647523202,-0.01100682718847179,15.479999542236328,0.3556813442009292,-0.0020846488384489437,-0.009475203865263349,NORMAL (Level 3),EMERGENCY (Level 7)
2007-07-06,0.6316262133315246,-0.010646730104931224,14.720000267028809,0.3554551604378671,9.625686283087909e-05,-0.010567262568113689,NORMAL (Level 3),NORMAL (Level 3)
2007-07-09,0.6312663052402342,-0.010171138388278433,15.15999984741211,0.3549723950118766,-0.0018198191296713295,-0.005981419369163077,NORMAL (Level 3),NORMAL (Level 3)
2007-07-10,0.6253106833290134,-0.010594490695834957,17.56999969482422,0.355131069588829,0.0001519081273912981,-0.006511841544064256,NORMAL (Level 3),NORMAL (Level 3)
2007-07-11,0.6227899564462075,-0.017209787991758208,16.639999389648438,0.3535904280836334,-0.004028184498134468,-0.00859630290579394,EMERGENCY (Level 7),NORMAL (Level 3)
2007-07-12,0.6264302650059634,-0.008120334707664933,15.539999961853027,0.3539629926297966,-0.004468197934935136,-0.011037546183146119,NORMAL (Level 3),EMERGENCY (Level 7)
2007-07-13,0.6276258486559696,-0.0015899123219885736,15.149999618530273,0.35378557923228193,-0.002081033938740373,-0.010802814428041208,NORMAL (Level 3),NORMAL (Level 3)
2007-07-16,0.6253882234326263,0.002878336216054711,15.59000015258789,0.3524187570052045,-0.003952130851455626,-0.011175287470206907,NORMAL (Level 3),NORMAL (Level 3)
2007-07-17,0.6274463804598733,-0.00012316530918343727,15.630000114440918,0.3530719107065389,-0.005002193981342051,-0.003957453529665811,NORMAL (Level 3),NORMAL (Level 3)
2007-07-18,0.6205269555899035,-0.01224312523953297,16.0,0.3531053521204478,-0.0037734315746262848,-0.0038400244654722693,NORMAL (Level 3),NORMAL (Level 3)
2007-07-19,0.6212805490039852,-0.012974737695620964,15.229999542236328,0.3536194712056303,-0.003966054316776546,-0.002728189761511457,NORMAL (Level 3),NORMAL (Level 3)
2007-07-20,0.6166352570405705,-0.023733904601400124,16.950000762939453,0.3524191092795862,-0.0070342595305300515,-0.003598919197536965,EMERGENCY (Level 7),NORMAL (Level 3)
2007-07-23,0.6155166067027497,-0.02494937304073408,16.809999465942383,0.35174887383349407,-0.010798504498626738,-0.002111254049089073,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-07-24,0.6103165783852982,-0.023978648283905835,18.549999237060547,0.3516232706432202,-0.006213909794953509,-0.005711436295551042,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-07-25,0.6037037424143036,-0.03064630993861006,18.100000381469727,0.35028612397226605,-0.018626335870044586,0.0028600268859793054,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-07-26,0.5904704560543831,-0.05740432887807234,20.739999771118164,0.34928267705755345,-0.015072412134243707,0.00037302636135172484,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-07-27,0.5794872891834215,-0.07669945330587402,24.170000076293945,0.3496121541593583,-0.016003631177022526,0.008220152262910396,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-07-30,0.5865943183509535,-0.062031716665115755,20.8700008392334,0.34945672243236114,-0.014191908352494842,0.006222775475982489,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-07-31,0.5861679900437279,-0.06578791702629849,23.520000457763672,0.34943513114419694,-0.016102786311270156,0.008616318634300235,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-08-01,0.5865804812771596,-0.05470588184275205,23.670000076293945,0.3490923521599094,-0.01502886884806931,0.0027278514140205434,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-08-02,0.589494297907067,-0.051162475870002444,21.219999313354492,0.34858328435954683,-0.019956233176437133,0.0032318476829493736,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-08-03,0.5857140559497708,-0.05014504236945594,25.15999984741211,0.34779951365571876,-0.0215375879554478,-0.009512003361269117,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-08-06,0.5867888463626062,-0.04667259993850481,22.940000534057617,0.3478367343694059,-0.020102015657392114,-0.007421131545390702,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-08-07,0.5910438094456578,-0.03157831463570915,21.559999465942383,0.3460676687529282,-0.025521283863995325,-0.003590359021733436,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-08-08,0.6021875234873557,-0.002511528122857487,21.450000762939453,0.3458277609311801,-0.021953838497622447,-0.00655380723000909,NORMAL (Level 3),EMERGENCY (Level 7)
2007-08-09,0.5982098948578567,0.0131072413939044,26.479999542236328,0.3475061197811609,-0.018241660803757442,0.0003716860319311621,VOLATILE (Level 4),NORMAL (Level 3)
2007-08-10,0.5978681117271291,0.03171911254448512,28.299999237060547,0.34913902254205936,-0.013133821622423492,0.006235969045858436,VOLATILE (Level 4),VOLATILE (Level 4)
2007-08-13,0.6012931814644306,0.02505797048085756,26.56999969482422,0.3488213287061004,-0.010207823016216366,0.009968885380159609,VOLATILE (Level 4),VOLATILE (Level 4)
2007-08-14,0.5944499650968814,0.01412901283220136,27.68000030517578,0.34622507699240324,-0.01939217906186408,0.012549633010781047,VOLATILE (Level 4),VOLATILE (Level 4)
2007-08-15,0.5966911533805074,0.01723663235662709,30.670000076293945,0.3458180916948468,-0.020637637979260215,0.01842175036589566,VOLATILE (Level 4),VOLATILE (Level 4)
2007-08-16,0.5936092741945377,0.006980519238405591,30.829999923706055,0.34397161536019927,-0.02728315783216817,0.012261648741116904,CAUTION (Level 5),VOLATILE (Level 4)
2007-08-17,0.599189636472834,0.023007097723157344,29.989999771118164,0.3459723119103437,-0.018292984686389402,0.009295984099691346,VOLATILE (Level 4),CAUTION (Level 5)
2007-08-20,0.592196233170434,0.009215217435278866,26.329999923706055,0.3459956304347519,-0.016356110358054954,0.004318303034456239,VOLATILE (Level 4),VOLATILE (Level 4)
2007-08-21,0.5865999641360107,-0.0075186394623014685,25.25,0.34530326555171637,-0.017973796443968904,0.0,VOLATILE (Level 4),VOLATILE (Level 4)
2007-08-22,0.5930538533346328,-0.015167484872201431,22.889999389648438,0.34672206097654945,-0.010174719327445514,-0.006966508151432738,EMERGENCY (Level 7),VOLATILE (Level 4)
2007-08-23,0.5964331235360895,-0.0029701469952940762,22.6200008392334,0.3461766838562282,-0.008892491398345137,-0.007218939716770567,NORMAL (Level 3),EMERGENCY (Level 7)
2007-08-24,0.5977155403515211,-0.0002551923620198737,20.719999313354492,0.3463058739570493,-0.00945699445220649,-0.009333195792486815,NORMAL (Level 3),NORMAL (Level 3)
2007-08-27,0.5999509727556785,-0.0022322034410620084,22.719999313354492,0.3442422967668586,-0.014921520551123058,-0.008108152945175862,NORMAL (Level 3),NORMAL (Level 3)
2007-08-28,0.5948016875099494,0.0005916770690881368,26.299999237060547,0.3454566435188184,-0.011385482656970813,-0.008958102180336658,VOLATILE (Level 4),NORMAL (Level 3)
2007-08-29,0.5994604723345612,0.004641126214733449,23.809999465942383,0.34527655922406075,-0.010930611662614553,-0.006769268329326894,NORMAL (Level 3),VOLATILE (Level 4)
2007-08-30,0.5977127229049983,0.00691270990674564,25.059999465942383,0.34470133772329015,-0.01113635337789931,-0.004313513393564894,VOLATILE (Level 4),NORMAL (Level 3)
2007-08-31,0.6029676896651516,0.006305271256955125,23.3799991607666,0.34528982067383635,-0.0072159186063920355,0.0014875759180099646,NORMAL (Level 3),VOLATILE (Level 4)
2007-09-04,0.6082952350875042,0.027185248766073977,22.780000686645508,0.34638012835663456,-0.004187614098355663,0.0017339533484339587,NORMAL (Level 3),NORMAL (Level 3)
2007-09-05,0.6047755472393022,0.030984630437306482,24.579999923706055,0.34277899443931387,-0.009502980516686965,-0.0017335238477615977,VOLATILE (Level 4),NORMAL (Level 3)
2007-09-06,0.6057137586857019,0.021346974275413322,23.989999771118164,0.34473401055500985,-0.0031627026506640954,-0.0028500091231301594,NORMAL (Level 3),VOLATILE (Level 4)
2007-09-07,0.5924588402434967,-0.006663418136521826,26.229999542236328,0.344177143181745,-0.009579620069748107,-0.010273571254473923,VOLATILE (Level 4),NORMAL (Level 3)
2007-09-10,0.5936628328664794,-0.006780328118386025,27.3799991607666,0.342195054343754,-0.01988883438965583,-0.012006451413676067,VOLATILE (Level 4),VOLATILE (Level 4)
2007-09-11,0.5998104368332443,-0.00023424567809049446,25.270000457763672,0.34269954302208433,-0.01754991790990501,-0.014589519599988776,VOLATILE (Level 4),VOLATILE (Level 4)
2007-09-12,0.6040139197135785,0.015487905291921455,24.959999084472656,0.3412552937949289,-0.014354197681594738,-0.01562890217445312,VOLATILE (Level 4),VOLATILE (Level 4)
2007-09-13,0.6054634115797256,0.010013903371787425,24.760000228881836,0.34111003272709584,-0.01361426449575509,-0.011929900210137845,VOLATILE (Level 4),VOLATILE (Level 4)
2007-09-14,0.6103673540300684,0.021171761349777052,24.920000076293945,0.34232216527016185,-0.004795308730082715,-0.004252080312450279,VOLATILE (Level 4),VOLATILE (Level 4)
2007-09-17,0.6127926270669388,0.016294301618787088,26.479999542236328,0.3421318002395126,-0.01110063302356501,-0.0012527997306868155,VOLATILE (Level 4),VOLATILE (Level 4)
2007-09-18,0.6178385754867114,0.01568866538603486,20.350000381469727,0.3425263927097419,-0.010026825253980354,-0.0061480286390442895,NORMAL (Level 3),VOLATILE (Level 4)
2007-09-19,0.6318992865989673,0.044849265952435546,20.030000686645508,0.34289337235734746,-0.006979062855135276,-0.0007560176175946953,NORMAL (Level 3),NORMAL (Level 3)
2007-09-20,0.6234675220676751,0.02931048391652169,20.450000762939453,0.34217898622590853,-0.013102929585285916,-0.011696645455779753,NORMAL (Level 3),NORMAL (Level 3)
2007-09-21,0.6218874904497278,0.04967205855876178,19.0,0.34199728725902645,-0.01207301586763565,-0.01281090476356117,NORMAL (Level 3),NORMAL (Level 3)
2007-09-24,0.6252591036224611,0.053222585290408464,19.3700008392334,0.3408462293693787,-0.015765382565667285,-0.014927275754948344,NORMAL (Level 3),NORMAL (Level 3)
2007-09-25,0.6266802754348055,0.04479721750662269,18.600000381469727,0.3411777745200062,-0.008902224612241216,-0.011362221137246942,NORMAL (Level 3),NORMAL (Level 3)
2007-09-26,0.624182214701078,0.03339044735436425,17.6299991607666,0.3412292566485985,-0.012237098198951357,-0.010214440817355341,NORMAL (Level 3),NORMAL (Level 3)
2007-09-27,0.6202632211909445,0.024443772040005474,17.0,0.3404458863888086,-0.013990734980990571,-0.003054282101953465,NORMAL (Level 3),NORMAL (Level 3)
2007-09-28,0.6200415899444757,0.015849858041278475,18.0,0.34069783392168745,-0.011614413300642612,-0.011195894026737263,NORMAL (Level 3),NORMAL (Level 3)
2007-10-01,0.6216675663504353,0.014482777519656764,17.84000015258789,0.34148287211264444,-0.011025371537923156,-0.008022376966903222,NORMAL (Level 3),NORMAL (Level 3)
2007-10-02,0.6215290677105435,0.005973230501065574,18.489999771118164,0.3426230547473507,-0.010846677686473849,-0.00012762746964023464,NORMAL (Level 3),NORMAL (Level 3)
2007-10-03,0.6186833954847252,-0.020914552990514035,18.799999237060547,0.34284022112365287,0.00017861854236178587,0.0010192614757555951,EMERGENCY (Level 7),NORMAL (Level 3)
2007-10-04,0.6202049916967378,-0.0052328794290957825,18.440000534057617,0.3422388730651636,-0.0072378628549854,0.001787171631194573,NORMAL (Level 3),EMERGENCY (Level 7)
2007-10-05,0.6260836933891712,0.006747527493130567,16.90999984741211,0.34262392112440176,-0.004512856498791629,0.0075913063384442925,NORMAL (Level 3),NORMAL (Level 3)
2007-10-08,0.6259358381421866,0.0010823265359989342,17.459999084472656,0.34304949622114034,0.0024969439696460594,0.009884423979255041,NORMAL (Level 3),NORMAL (Level 3)
2007-10-09,0.628371941540701,0.002699408569579953,16.1200008392334,0.3422412237015999,-0.0013373794328489508,0.0029373654990412223,NORMAL (Level 3),NORMAL (Level 3)
2007-10-10,0.6272274419912061,0.004878747292705876,16.670000076293945,0.3423448752414182,0.003192863132971846,-0.002418256868324309,NORMAL (Level 3),NORMAL (Level 3)
2007-10-11,0.6280549182638648,0.01256192017634028,18.8799991607666,0.34165537575684,0.0015987305485689607,-0.005096859184111735,NORMAL (Level 3),NORMAL (Level 3)
2007-10-12,0.6308364544051663,0.01740990384476837,17.729999542236328,0.34097311694017285,-0.0039408734427826,-0.001149231780058324,NORMAL (Level 3),NORMAL (Level 3)
2007-10-15,0.6332447412395923,0.01862277447916738,19.25,0.34065683633515187,-0.0043110985395925505,-0.007372592405673117,NORMAL (Level 3),NORMAL (Level 3)
2007-10-16,0.6290917641075247,0.01216788850252648,20.020000457763672,0.34074421875433153,-0.0052030266669715886,-0.0035655008741791727,NORMAL (Level 3),NORMAL (Level 3)
2007-10-17,0.6175547048191755,-0.001824342909131027,18.540000915527344,0.3402452876163821,-0.007722764434786589,-0.0033171027806409015,NORMAL (Level 3),NORMAL (Level 3)
2007-10-18,0.614909953612681,-0.00853756121757554,18.5,0.3406054216602969,-0.004598659265922178,-0.006275684959950567,NORMAL (Level 3),NORMAL (Level 3)
2007-10-19,0.6069792952328187,-0.030514128315553113,22.959999084472656,0.34023535014110645,-0.005151903782749989,-0.010355376450433496,EMERGENCY (Level 7),NORMAL (Level 3)
2007-10-22,0.6025057292539316,-0.03743212556385467,21.639999389648438,0.3412394056053471,0.0011535296626159486,-0.00038415649511713834,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-10-23,0.6076776346794789,-0.03293321278872163,20.40999984741211,0.34123724772297276,0.00017431734247708164,-0.0084345515924521,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-10-24,0.6046086636323819,-0.036061525444451625,20.799999237060547,0.3401515020807353,-0.0031584471344819898,-0.00729646281085361,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-10-25,0.6059904880259644,-0.035131370834405984,21.170000076293945,0.3394136215668954,-0.00303209662147097,-0.003995328949930155,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-10-26,0.6089072034422687,-0.034762180926236064,19.559999465942383,0.340016021578161,-0.002001223006551811,-0.0049089893403339024,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-10-29,0.6102351678078032,-0.0363359881785158,19.8700008392334,0.3392281166078311,-0.006602836302927573,-0.01562901945759554,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-10-30,0.6084099711604276,-0.032875637748076,21.06999969482422,0.3399012094577416,-0.007944139344668977,-0.010568368778537729,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-10-31,0.616373323865111,-0.001912998062917226,18.530000686645508,0.3399032682212052,-0.008566535433975231,-0.013797545489586782,NORMAL (Level 3),EMERGENCY (Level 7)
2007-11-01,0.6074131644785403,-0.012191686099884969,23.209999084472656,0.33854856562436014,-0.01078284125865736,-0.008928603161302062,NORMAL (Level 3),NORMAL (Level 3)
2007-11-02,0.6042932805409416,-0.004425216334351001,23.010000228881836,0.33864942313971336,-0.011600176577412191,-0.008957580843058532,NORMAL (Level 3),NORMAL (Level 3)
2007-11-05,0.6047087151500891,0.003656373357453946,24.309999465942383,0.3400665461836811,-0.008695392560892579,-0.005335711247459685,VOLATILE (Level 4),NORMAL (Level 3)
2007-11-06,0.6089196845004436,0.0020439288038300862,21.389999389648438,0.33855830727185643,-0.010761171287052673,-0.009508867519339548,NORMAL (Level 3),VOLATILE (Level 4)
2007-11-07,0.605934599797725,0.0021930485702557068,26.489999771118164,0.33936248454430523,-0.008711655738996571,-0.013990581169701422,VOLATILE (Level 4),NORMAL (Level 3)
2007-11-08,0.5969252768444776,-0.01495932916540832,26.15999984741211,0.34038544977012924,-0.003716979379872476,-0.014753849163705146,VOLATILE (Level 4),VOLATILE (Level 4)
2007-11-09,0.5960149491301868,-0.02117277351819702,28.5,0.34175522611440995,0.00229375612146665,-0.012313267711609233,EMERGENCY (Level 7),VOLATILE (Level 4)
2007-11-12,0.5973143962158809,-0.021173429971823143,31.09000015258789,0.341272404586241,0.001807003956566744,-0.006934433824161368,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-13,0.5980356011992543,-0.017051610678546547,24.100000381469727,0.3400260750628784,-0.0021075741037616114,-0.0021042038424897713,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-14,0.5990851891896078,-0.028048155243146966,25.940000534057617,0.33822385809921224,-0.00594109482406413,0.005304255099583877,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-15,0.5955689935164841,-0.0194993649375782,28.059999465942383,0.33995868279514496,-0.0018987920450571627,0.008083761168201198,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-16,0.5957446120888976,-0.014146555534080174,25.489999771118164,0.33923316318295166,-0.0029455697585191176,0.005702921703896635,VOLATILE (Level 4),EMERGENCY (Level 7)
2007-11-19,0.5914865896213659,-0.021865280253884567,26.010000228881836,0.33758545318426175,-0.010707885317650656,-0.0015810638230503438,EMERGENCY (Level 7),VOLATILE (Level 4)
2007-11-20,0.5872441190016061,-0.0355967561085172,24.8799991607666,0.3350284695801159,-0.01819490159496695,-0.008829707343131599,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-21,0.5717019710865647,-0.056495583389012505,26.84000015258789,0.33769727258081134,-0.0072151070476279555,-0.009761217353919327,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-23,0.5723135367057247,-0.04123085601075194,25.610000610351562,0.3373681733041893,-0.006026417717896471,-0.013408658435104526,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-26,0.5708052412421456,-0.04229710668303166,28.90999984741211,0.3371593084055815,-0.008401701658999117,-0.012791786855870568,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-27,0.5770315725439717,-0.03395669650757682,26.280000686645508,0.33836084826720864,-0.002556593331044743,-0.008973348061884101,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-28,0.5845814374900484,-0.02249726217339887,24.110000610351562,0.3372743012380307,-0.007728446226777819,-0.0017284570535888166,EMERGENCY (Level 7),EMERGENCY (Level 7)
2007-11-29,0.5841813289092813,-0.024877697778653562,23.969999313354492,0.33652362980368433,-0.009942941811672878,0.006926823567074747,EMERGENCY (Level 7),EMERGENCY (Level 7)
